engine_type,multi_engine,tp_mods,shp,length,height,wing_span,fw,mew,auw,vmax,vcruise,vstall,hmax,hmax_one,roc,vlo,vl,range
Piston,Unknown,False,300.0,27.83333333,9.5,36.16666667,683.4,2286.0,3600.0,172.0,161.0,59.0,20000.0,Unknown,,1888.0,1822.0,931.0
Piston,Unknown,False,300.0,27.83333333,9.5,36.16666667,683.4,2222.0,3600.0,155.0,148.0,59.0,17200.0,Unknown,,2028.0,1822.0,804.0
Piston,Unknown,False,300.0,29.0,9.5,32.83333333,629.8,2071.0,3600.0,189.0,175.0,61.0,20000.0,Unknown,1050.0,1875.0,1760.0,648.0
Piston,Unknown,False,300.0,28.33333333,9.5,32.83333333,629.8,1968.0,3600.0,165.0,156.0,61.0,15400.0,Unknown,1000.0,2360.0,1710.0,748.0
Piston,Unknown,False,300.0,28.16666667,8.166666667,36.16666667,683.4,2003.0,3600.0,178.0,165.0,58.0,20000.0,Unknown,1075.0,1590.0,1725.0,627.0
Piston,Unknown,False,300.0,27.66666667,8.166666667,36.16666667,683.4,1940.0,3600.0,152.0,150.0,58.0,14100.0,Unknown,990.0,1759.0,1612.0,745.0
Piston,Unknown,False,300.0,27.66666667,8.166666667,32.83333333,335.0,1846.0,3400.0,156.0,151.0,55.0,17100.0,Unknown,1050.0,1350.0,1000.0,744.0
Piston,Unknown,False,300.0,27.58333333,7.75,32.66666667,335.0,1789.0,3400.0,151.0,146.0,55.0,16250.0,Unknown,1050.0,1500.0,1000.0,673.0
Piston,Unknown,False,260.0,27.58333333,8.166666667,32.66666667,562.8,1784.0,3400.0,148.0,137.0,55.0,12800.0,Unknown,775.0,1800.0,1000.0,834.0
Piston,Unknown,False,260.0,27.58333333,7.75,32.66666667,335.0,1706.0,3400.0,144.0,137.0,55.0,14500.0,Unknown,850.0,1240.0,1000.0,834.0
Piston,Unknown,False,235.0,24.66666667,7.166666667,35.41666667,482.4,1608.0,3000.0,148.0,143.0,56.0,17500.0,Unknown,1110.0,1216.0,1725.0,650.0
Piston,Unknown,False,200.0,25.0,7.583333333,35.0,482.4,1579.0,2900.0,162.0,154.0,59.0,20000.0,Unknown,902.0,1402.0,1697.0,591.0
Piston,Unknown,False,235.0,24.08333333,7.416666667,32.0,415.4,1592.0,3000.0,140.0,126.0,53.0,13550.0,Unknown,800.0,1260.0,1740.0,485.0
Piston,Unknown,False,235.0,24.08333333,7.666666667,32.0,562.8,1550.0,3000.0,140.0,132.0,57.0,12000.0,Unknown,800.0,1260.0,1740.0,690.0
Piston,Unknown,False,235.0,23.58333333,7.25,32.0,562.8,1467.0,2900.0,144.0,136.0,52.0,14500.0,Unknown,825.0,1360.0,1300.0,710.0
Piston,Unknown,False,235.0,23.66666667,7.25,32.0,335.0,1435.0,2900.0,144.0,136.0,52.0,14500.0,Unknown,825.0,1040.0,1060.0,408.0
Piston,Unknown,False,200.0,27.33333333,8.333333333,35.41666667,482.4,1692.0,2900.0,177.0,172.0,61.0,20000.0,Unknown,940.0,1620.0,1555.0,695.0
Piston,Unknown,False,200.0,24.58333333,7.75,35.33333333,482.4,1637.0,2750.0,149.0,138.0,55.0,16200.0,Unknown,831.0,1600.0,1525.0,695.0
Piston,Unknown,False,200.0,24.5,8.0,32.0,335.0,1523.0,2650.0,152.0,143.0,56.0,15000.0,Unknown,900.0,1800.0,1380.0,600.0
Piston,Unknown,False,200.0,24.16666667,8.0,30.0,335.0,1459.0,2600.0,153.0,144.0,56.0,16000.0,Unknown,910.0,1600.0,1380.0,600.0
Piston,Unknown,False,180.0,24.16666667,8.0,30.0,335.0,1380.0,2500.0,148.0,141.0,53.0,15000.0,Unknown,875.0,1240.0,1340.0,550.0
Piston,Unknown,False,180.0,24.0,7.25,35.41666667,321.6,1416.0,2550.0,129.0,125.0,49.0,13236.0,Unknown,667.0,1210.0,1390.0,565.0
Piston,Unknown,False,180.0,24.0,7.666666667,32.0,335.0,1395.0,2450.0,129.0,123.0,53.0,14150.0,Unknown,725.0,1625.0,1185.0,507.0
Piston,Unknown,False,180.0,23.41666667,7.25,30.0,335.0,1310.0,2400.0,132.0,124.0,50.0,16400.0,Unknown,750.0,1620.0,1150.0,510.0
Piston,Unknown,False,180.0,23.25,7.25,30.0,335.0,1230.0,2400.0,132.0,124.0,50.0,16400.0,Unknown,750.0,1620.0,1150.0,510.0
Piston,Unknown,False,160.0,23.25,7.25,30.0,335.0,1215.0,2200.0,127.0,119.0,48.0,15800.0,Unknown,730.0,1650.0,890.0,703.0
Piston,Unknown,False,150.0,23.25,7.25,30.0,335.0,1210.0,2150.0,125.0,117.0,47.0,14900.0,Unknown,690.0,1700.0,890.0,690.0
Piston,Unknown,False,160.0,23.25,7.25,30.0,241.2,1210.0,2200.0,120.0,109.0,48.0,15000.0,Unknown,700.0,1700.0,890.0,440.0
Piston,Unknown,False,150.0,23.25,7.25,30.0,241.2,1205.0,2150.0,118.0,107.0,47.0,14300.0,Unknown,660.0,1750.0,890.0,435.0
Piston,Unknown,False,160.0,23.66666667,7.25,35.0,321.6,1344.0,2325.0,126.0,118.0,44.0,11000.0,Unknown,644.0,1650.0,1160.0,525.0
Piston,Unknown,False,150.0,23.66666667,7.25,35.0,321.6,1336.0,2325.0,117.0,110.0,44.0,12700.0,Unknown,649.0,1760.0,1115.0,626.0
Piston,Unknown,False,150.0,23.25,7.25,30.0,241.2,1290.0,2150.0,124.0,110.0,48.0,10950.0,Unknown,631.0,1700.0,1080.0,455.0
Piston,Unknown,False,150.0,23.25,7.25,30.0,241.2,1237.0,2150.0,123.0,117.0,48.0,14300.0,Unknown,660.0,1700.0,1080.0,480.0
Piston,Unknown,False,150.0,23.25,7.25,30.0,241.2,1180.0,2150.0,121.0,113.0,47.0,14300.0,Unknown,660.0,1220.0,870.0,457.0
Piston,Unknown,False,150.0,23.25,7.25,30.0,241.2,1180.0,1950.0,125.0,117.0,45.0,15000.0,Unknown,820.0,1150.0,850.0,457.0
Piston,Unknown,False,112.0,23.08333333,9.083333333,34.0,201.0,1128.0,1670.0,109.0,108.0,49.0,13000.0,Unknown,718.0,1460.0,1544.0,384.0
Piston,Unknown,False,375.0,27.5,7.5,38.0,576.2,2514.0,4800.0,120.0,104.0,,,Unknown,550.0,1765.0,1200.0,380.0
Piston,Unknown,False,300.0,26.83333333,7.5,38.83333333,576.2,2290.0,4400.0,110.0,103.0,,,Unknown,375.0,2090.0,1470.0,491.0
Piston,Unknown,False,285.0,27.33333333,7.416666667,39.0,582.9,2140.0,3900.0,131.0,128.0,54.0,13000.0,Unknown,790.0,1410.0,1650.0,660.0
Piston,Unknown,False,260.0,24.58333333,7.166666667,36.16666667,254.6,1488.0,2900.0,111.0,101.0,53.0,15800.0,Unknown,775.0,1200.0,1105.0,230.0
Piston,Unknown,False,235.0,24.66666667,7.166666667,36.16666667,241.2,1576.0,2900.0,108.0,99.0,53.0,14500.0,Unknown,700.0,1350.0,1105.0,222.0
Piston,Unknown,False,150.0,24.58333333,7.166666667,36.16666667,281.4,1100.0,2300.0,98.0,83.0,50.0,11300.0,Unknown,505.0,1370.0,930.0,400.0
Piston,Unknown,False,160.0,20.41666667,8.25,29.25,241.2,1110.0,2000.0,123.0,117.0,42.0,16500.0,Unknown,800.0,1480.0,1280.0,435.0
Piston,Unknown,False,150.0,20.33333333,8.25,29.25,241.2,1060.0,1950.0,122.0,113.0,43.0,16000.0,Unknown,750.0,1600.0,1280.0,430.0
Piston,Unknown,False,135.0,20.33333333,8.25,29.25,241.2,1060.0,1850.0,119.0,107.0,42.0,15000.0,Unknown,620.0,1600.0,1280.0,470.0
Piston,Unknown,False,108.0,20.0,6.25,30.0,241.2,940.0,1650.0,104.0,94.0,47.0,12000.0,Unknown,610.0,1500.0,1250.0,415.0
Piston,Unknown,False,135.0,20.33333333,6.083333333,29.25,241.2,1020.0,1950.0,121.0,109.0,42.0,15000.0,Unknown,620.0,1600.0,1280.0,470.0
Piston,Unknown,False,125.0,20.33333333,6.083333333,29.25,241.2,1005.0,1800.0,117.0,103.0,41.0,13750.0,Unknown,550.0,1725.0,1280.0,450.0
Piston,Unknown,False,150.0,22.5,6.666666667,35.33333333,241.2,983.0,1750.0,113.0,100.0,37.0,19000.0,Unknown,960.0,500.0,885.0,400.0
Piston,Unknown,False,150.0,23.75,10.25,35.25,241.2,1190.0,1760.0,100.0,90.0,37.0,17500.0,Unknown,830.0,990.0,730.0,365.0
Piston,Unknown,False,135.0,22.41666667,6.583333333,35.25,241.2,878.0,1750.0,106.0,95.0,37.0,17250.0,Unknown,870.0,750.0,725.0,470.0
Piston,Unknown,False,125.0,22.41666667,6.583333333,35.25,241.2,845.0,1500.0,109.0,97.0,36.0,18500.0,Unknown,940.0,650.0,725.0,450.0
Piston,Unknown,False,90.0,22.41666667,6.5,35.25,120.6,800.0,1500.0,97.0,87.0,37.0,15750.0,Unknown,710.0,1150.0,800.0,230.0
Piston,Unknown,False,115.0,20.08333333,6.166666667,29.16666667,241.2,850.0,1650.0,109.0,97.0,43.0,13500.0,Unknown,600.0,925.0,875.0,368.0
Piston,Unknown,False,115.0,23.08333333,6.333333333,35.33333333,201.0,1020.0,1850.0,107.0,96.0,40.0,12500.0,Unknown,600.0,965.0,850.0,364.0
Piston,Unknown,False,100.0,22.75,6.75,35.33333333,201.0,990.0,1750.0,100.0,91.0,43.0,12300.0,Unknown,575.0,720.0,470.0,360.0
Piston,Unknown,False,90.0,22.33333333,6.666666667,35.16666667,120.6,730.0,1220.0,197.0,87.0,35.0,18000.0,Unknown,900.0,700.0,470.0,230.0
Piston,Unknown,False,65.0,22.33333333,6.666666667,35.16666667,60.3,680.0,1220.0,76.0,65.0,33.0,11500.0,Unknown,450.0,730.0,470.0,146.0
Propjet,Unknown,False,750.0,33.83333333,14.58333333,45.0,2144.0,4417.0,7255.0,183.0,135.0,60.0,25000.0,Unknown,1340.0,,,1132.0
Piston,True,True,375.0,33.41666667,11.33333333,39.75,1139.0,4237.0,7560.0,230.0,223.0,76.0,26000.0,13340.0,1700.0,2516.0,2110.0,826.0
Piston,True,True,350.0,36.33333333,11.41666667,44.08333333,1427.1,4543.0,7105.0,240.0,230.0,72.0,30800.0,19850.0,1520.0,2595.0,2393.0,1099.0
Piston,True,True,335.0,36.33333333,11.41666667,44.08333333,1427.1,4543.0,7105.0,238.0,228.0,72.0,30800.0,19850.0,1520.0,2595.0,2393.0,1099.0
Piston,True,True,335.0,36.33333333,11.41666667,44.08333333,1427.1,4543.0,7105.0,232.0,225.0,72.0,30800.0,19850.0,1520.0,2595.0,2393.0,1099.0
Piston,True,True,325.0,36.33333333,11.41666667,44.08333333,1427.1,4543.0,7105.0,223.0,208.0,72.0,30800.0,19850.0,1520.0,2595.0,2393.0,1099.0
Piston,True,True,325.0,36.33333333,11.41666667,44.08333333,1427.1,4543.0,7105.0,215.0,200.0,72.0,30800.0,19850.0,1520.0,2595.0,2393.0,1099.0
Piston,True,True,325.0,33.75,11.66666667,39.91666667,683.4,4039.0,6510.0,215.0,200.0,70.0,30100.0,11350.0,1580.0,2350.0,1865.0,1090.0
Piston,True,True,335.0,33.75,11.66666667,39.91666667,683.4,4039.0,6765.0,218.0,205.0,70.0,30100.0,11350.0,1580.0,2350.0,1865.0,1090.0
Piston,True,True,310.0,33.75,11.66666667,39.91666667,683.4,4039.0,6510.0,316.0,297.0,70.0,30100.0,11350.0,1580.0,2350.0,1865.0,1090.0
Piston,True,True,335.0,34.33333333,12.58333333,38.08333333,683.4,4184.0,6390.0,228.0,210.0,71.0,29800.0,15800.0,1650.0,2175.0,1850.0,1106.0
Piston,True,True,325.0,34.33333333,12.58333333,38.08333333,683.4,4184.0,6290.0,225.0,207.0,71.0,29800.0,15800.0,1650.0,2175.0,1850.0,1106.0
Piston,True,True,310.0,34.33333333,12.58333333,38.08333333,683.4,4184.0,6140.0,220.0,203.0,71.0,29800.0,15800.0,1650.0,2175.0,1850.0,1106.0
Piston,True,True,325.0,29.25,10.33333333,36.75,683.4,3292.0,5670.0,244.0,215.0,66.0,28600.0,18100.0,1862.0,1590.0,1790.0,807.0
Piston,True,True,310.0,29.25,10.33333333,36.75,683.4,3292.0,5670.0,217.0,205.0,66.0,28600.0,18100.0,1862.0,1590.0,1790.0,807.0
Piston,True,True,325.0,29.25,10.33333333,36.75,683.4,3292.0,5670.0,244.0,215.0,66.0,28600.0,18100.0,1862.0,1590.0,1790.0,807.0
Piston,True,True,300.0,29.25,10.33333333,36.75,683.4,3292.0,5700.0,316.0,299.0,66.0,28600.0,18100.0,1862.0,1590.0,1790.0,807.0
Piston,Unknown,True,310.0,28.25,9.583333333,36.75,596.3,,3400.0,208.0,201.0,55.0,30200.0,Unknown,1115.0,1365.0,1355.0,739.0
Piston,Unknown,True,310.0,28.25,9.333333333,36.0,616.4,,3600.0,183.0,157.0,54.0,27000.0,Unknown,1050.0,1740.0,1395.0,713.0
Piston,Unknown,True,160.0,25.0,8.416666667,36.0,247.9,,2200.0,120.0,112.0,50.0,13300.0,Unknown,660.0,1650.0,1115.0,420.0
Piston,Unknown,True,160.0,23.25,7.25,30.0,241.2,,2150.0,127.0,114.0,48.0,10950.0,Unknown,631.0,1700.0,1080.0,455.0
Piston,Unknown,False,100.0,21.41666667,5.5,32.33333333,147.4,625.0,1320.0,120.0,113.0,39.0,15000.0,Unknown,1300.0,600.0,,550.0
Propjet,True,True,850.0,36.41666667,12.91666667,41.08333333,1427.1,5048.0,7450.0,310.0,241.0,74.0,30000.0,25000.0,4000.0,2323.0,2293.0,1197.0
Propjet,True,True,600.0,33.41666667,11.33333333,39.75,1940.0,4237.0,7450.0,260.0,222.0,76.0,30000.0,18000.0,2500.0,2516.0,2250.0,826.0
Piston,True,True,400.0,33.75,11.66666667,39.91666667,1608.0,4039.0,6825.0,261.0,243.0,70.0,30000.0,25000.0,2250.0,2350.0,1865.0,1090.0
Piston,True,True,350.0,34.33333333,12.5,38.08333333,1360.1,3730.0,6290.0,252.0,240.0,71.0,30000.0,20700.0,2150.0,2430.0,1840.0,1258.0
Piston,True,True,310.0,34.33333333,12.5,38.08333333,670.0,3730.0,5975.0,252.0,235.0,70.0,32000.0,16000.0,1800.0,1950.0,1840.0,1258.0
Piston,True,True,350.0,27.08333333,10.41666667,36.08333333,670.0,2850.0,5400.0,283.0,261.0,73.0,35000.0,25000.0,2900.0,1340.0,1790.0,640.0
Piston,True,True,310.0,27.08333333,10.41666667,36.08333333,670.0,2850.0,5400.0,274.0,252.0,73.0,35000.0,25000.0,2100.0,1440.0,1790.0,640.0
Piston,True,True,290.0,27.08333333,10.41666667,36.08333333,1139.0,2850.0,4830.0,270.0,263.0,62.0,35000.0,28000.0,2200.0,985.0,1750.0,640.0
Piston,True,True,290.0,27.08333333,10.41666667,36.08333333,1139.0,2850.0,4830.0,230.0,219.0,62.0,22500.0,11000.0,2000.0,985.0,1750.0,640.0
Piston,Unknown,False,305.0,25.41666667,8.333333333,36.08333333,502.5,2070.0,3200.0,230.0,215.0,60.0,24000.0,Unknown,1800.0,1200.0,1500.0,900.0
Piston,Unknown,False,300.0,25.41666667,8.333333333,36.08333333,428.8,2010.0,3200.0,185.0,180.0,60.0,18800.0,Unknown,1700.0,1200.0,1500.0,767.0
Propjet,Unknown,False,560.0,30.08333333,11.25,43.0,1011.7,2900.0,4318.0,265.0,262.0,60.0,27000.0,Unknown,3000.0,1200.0,1000.0,1000.0
Propjet,Unknown,False,550.0,30.08333333,11.25,43.0,1011.7,2900.0,4318.0,254.0,250.0,60.0,27000.0,Unknown,2500.0,1200.0,1000.0,1000.0
Propjet,Unknown,False,500.0,30.5,8.416666667,37.83333333,804.0,2800.0,4021.0,250.0,245.0,56.0,25000.0,Unknown,2500.0,1150.0,1000.0,900.0
Piston,Unknown,False,285.0,24.33333333,7.333333333,30.5,536.0,1940.0,3000.0,187.0,183.0,47.0,18500.0,Unknown,1450.0,1150.0,1150.0,746.0
Piston,Unknown,False,260.0,24.33333333,8.5,30.41666667,268.0,1975.0,3000.0,188.0,170.0,54.0,19700.0,Unknown,1245.0,1260.0,1150.0,370.0
Piston,Unknown,False,260.0,24.41666667,8.416666667,30.41666667,469.0,1870.0,3000.0,188.0,170.0,50.0,18500.0,Unknown,1150.0,1375.0,1150.0,688.0
Piston,Unknown,False,180.0,24.75,10.08333333,35.0,294.8,1532.0,2450.0,120.0,115.0,55.0,11000.0,Unknown,648.0,1575.0,1280.0,470.0
Piston,Unknown,False,150.0,22.5,9.333333333,35.0,294.8,1280.0,2250.0,116.0,111.0,51.0,13000.0,Unknown,785.0,1550.0,1215.0,610.0
Piston,Unknown,False,135.0,22.5,9.333333333,35.0,294.8,1280.0,2250.0,123.0,111.0,42.0,13000.0,Unknown,850.0,950.0,750.0,642.0
Piston,Unknown,False,450.0,24.0,8.0,35.0,268.0,1600.0,3000.0,103.0,91.0,59.0,14000.0,Unknown,650.0,800.0,670.0,273.0
Jet,True,False,,47.16666667,17.25,44.41666667,7380.0,13200.0,23000.0,490.0,436.0,89.0,45000.0,24000.0,4500.0,4380.0,2625.0,1483.0
Jet,True,False,,47.16666667,17.25,44.41666667,7380.0,12200.0,21000.0,490.0,430.0,89.0,45000.0,25000.0,4000.0,5500.0,2760.0,2520.0
Jet,True,False,,46.91666667,16.0,50.41666667,8844.0,13754.0,24000.0,464.0,424.0,82.0,45000.0,23000.0,3540.0,5895.0,2720.0,2480.0
Jet,True,False,,46.91666667,16.0,44.66666667,7122.0,11250.0,20172.0,490.0,430.0,86.0,45000.0,26000.0,4700.0,5300.0,2365.0,1640.0
Jet,True,False,,43.75,16.0,44.33333333,7122.0,10500.0,19612.0,490.0,430.0,83.0,45000.0,20500.0,4700.0,4900.0,2350.0,1640.0
Jet,True,False,,43.75,16.0,44.33333333,7122.0,10500.0,18650.0,490.0,430.0,83.0,45000.0,20500.0,5050.0,4450.0,2250.0,1640.0
Piston,Unknown,True,260.0,27.58333333,7.75,32.66666667,335.0,1726.0,3400.0,144.0,137.0,51.0,14500.0,Unknown,850.0,1377.0,914.0,834.0
Piston,True,True,375.0,36.41666667,12.91666667,41.08333333,1427.1,5098.0,7450.0,257.0,241.0,71.0,30200.0,14900.0,1940.0,1830.0,1700.0,1197.0
Piston,True,True,375.0,36.08333333,11.5,41.75,1172.5,4476.0,7450.0,245.0,235.0,76.0,31000.0,13000.0,1850.0,1754.0,1752.0,845.0
Piston,True,True,375.0,33.66666667,11.33333333,39.75,1172.5,4302.0,6840.0,240.0,227.0,76.0,26000.0,13340.0,1700.0,1815.0,1720.0,826.0
Piston,True,True,310.0,36.33333333,11.41666667,44.08333333,1427.1,4593.0,6750.0,235.0,224.0,65.0,30800.0,19850.0,1520.0,1775.0,1400.0,1099.0
Piston,True,True,310.0,33.75,11.66666667,39.91666667,683.4,4089.0,6350.0,239.0,224.0,69.0,30100.0,11350.0,1580.0,1630.0,1450.0,1090.0
Piston,True,True,325.0,36.33333333,11.41666667,44.08333333,1427.1,4288.0,6850.0,230.0,213.0,68.0,26900.0,14800.0,1450.0,1800.0,1477.0,875.0
Piston,True,True,300.0,35.66666667,11.58333333,39.75,683.4,3769.0,6300.0,227.0,209.0,71.0,26180.0,11320.0,1610.0,1550.0,1450.0,833.0
Piston,True,True,310.0,34.33333333,12.58333333,38.08333333,683.4,4228.0,5990.0,243.0,229.0,61.0,29800.0,15800.0,1650.0,1610.0,1360.0,1106.0
Piston,True,True,240.0,27.08333333,10.41666667,36.08333333,683.4,2894.0,4600.0,191.0,178.0,59.0,19500.0,7250.0,1700.0,1470.0,1165.0,640.0
Piston,True,True,210.0,29.83333333,9.333333333,38.0,623.1,2817.0,4500.0,201.0,195.0,40.0,30100.0,18600.0,1155.0,756.0,731.0,920.0
Piston,Unknown,True,310.0,28.16666667,9.666666667,36.75,603.0,2503.0,4000.0,201.0,191.0,51.0,23000.0,Unknown,945.0,1025.0,783.0,661.0
Piston,Unknown,True,260.0,27.25,9.583333333,36.41666667,435.5,1762.0,2900.0,173.0,165.0,42.0,20700.0,Unknown,1300.0,1070.0,783.0,700.0
Piston,Unknown,True,300.0,32.16666667,9.583333333,35.83333333,408.7,2197.0,3800.0,150.0,143.0,42.0,13300.0,Unknown,810.0,1090.0,800.0,612.0
Piston,Unknown,True,285.0,28.16666667,9.666666667,36.5,435.5,1805.0,3300.0,154.0,143.0,41.0,16700.0,Unknown,1075.0,890.0,740.0,565.0
Piston,Unknown,True,230.0,25.25,7.333333333,40.33333333,247.9,1845.0,3300.0,103.0,101.0,41.0,13000.0,Unknown,710.0,1700.0,300.0,204.0
Piston,Unknown,True,260.0,25.41666667,7.5,36.0,435.5,1533.0,3200.0,153.0,145.0,40.0,17300.0,Unknown,1000.0,763.0,755.0,561.0
Piston,Unknown,True,230.0,26.0,8.416666667,36.0,368.5,1553.0,2550.0,143.0,135.0,38.0,20100.0,Unknown,1120.0,815.0,777.0,443.0
Piston,Unknown,True,225.0,26.0,7.416666667,36.0,368.5,1553.0,2550.0,144.0,137.0,36.0,21200.0,Unknown,1110.0,710.0,688.0,513.0
Piston,Unknown,True,145.0,25.0,8.416666667,36.0,247.9,1273.0,2200.0,117.0,108.0,32.0,13300.0,Unknown,660.0,900.0,995.0,420.0
Piston,Unknown,True,100.0,21.0,6.083333333,33.33333333,174.2,981.0,1500.0,108.0,104.0,29.0,15300.0,Unknown,740.0,815.0,632.0,318.0
Piston,True,True,250.0,30.16666667,10.25,37.08333333,964.8,2953.0,5200.0,188.0,179.0,52.0,19800.0,6400.0,1490.0,985.0,1270.0,758.0
Piston,True,True,200.0,28.5,9.916666667,38.91666667,670.0,2608.0,4000.0,170.0,162.0,58.0,20000.0,6600.0,1460.0,1090.0,1880.0,685.0
Piston,True,True,160.0,25.08333333,8.166666667,36.0,603.0,2290.0,3600.0,178.0,172.0,52.0,20000.0,7100.0,1460.0,1120.0,1165.0,785.0
Piston,Unknown,True,225.0,26.0,7.416666667,36.0,368.5,1562.0,2550.0,144.0,137.0,45.0,21200.0,Unknown,1110.0,1130.0,880.0,513.0
Piston,Unknown,True,260.0,27.58333333,7.75,32.66666667,335.0,1728.0,3400.0,144.0,137.0,52.0,14500.0,Unknown,850.0,1050.0,850.0,834.0
Piston,Unknown,False,100.0,20.33333333,6.333333333,29.91666667,147.4,780.0,1320.0,120.0,116.0,34.0,,Unknown,1000.0,745.0,1020.0,495.0
Piston,True,False,165.0,25.16666667,7.416666667,34.0,335.0,1300.0,2400.0,124.0,105.0,57.0,850.0,1400.0,980.0,1500.0,940.0,594.0
Piston,Unknown,False,150.0,25.16666667,7.416666667,34.0,335.0,1175.0,2100.0,122.0,103.0,54.0,16800.0,Unknown,875.0,1350.0,1400.0,600.0
Piston,Unknown,False,125.0,20.75,6.083333333,29.25,201.0,1125.0,1710.0,130.0,122.0,43.0,16000.0,Unknown,1000.0,1185.0,880.0,432.0
Piston,Unknown,False,160.0,22.66666667,11.08333333,35.0,201.0,1450.0,2150.0,162.0,128.0,48.0,16400.0,Unknown,850.0,1214.0,1837.0,
Piston,Unknown,False,118.0,22.25,6.5,36.0,268.0,1040.0,1750.0,109.0,100.0,42.0,18000.0,Unknown,750.0,1140.0,,296.0
Piston,Unknown,False,115.0,22.25,6.5,36.0,160.8,990.0,1500.0,109.0,103.0,37.0,18000.0,Unknown,875.0,350.0,350.0,296.0
Piston,Unknown,False,100.0,22.08333333,6.5,36.0,160.8,900.0,1500.0,110.0,100.0,37.0,18000.0,Unknown,775.0,375.0,375.0,290.0
Piston,True,False,100.0,28.5,9.333333333,37.41666667,341.7,1723.0,2599.0,148.0,135.0,49.0,15000.0,7500.0,1140.0,1213.0,1279.0,620.0
Propjet,Unknown,False,450.0,29.16666667,8.583333333,33.41666667,763.8,2400.0,3849.0,220.0,220.0,57.0,25000.0,Unknown,2500.0,900.0,525.0,985.0
Propjet,True,False,820.0,42.91666667,14.91666667,52.08333333,3175.8,7192.0,11200.0,309.0,303.0,77.0,35500.0,21310.0,2802.0,2131.0,2186.0,2080.0
Propjet,True,False,733.0,42.91666667,14.91666667,52.08333333,3175.8,6727.0,10325.0,310.0,303.0,75.0,37100.0,24850.0,2777.0,1830.0,1958.0,2040.0
Propjet,True,False,748.0,42.91666667,14.91666667,52.08333333,2847.5,6992.0,10700.0,290.0,286.0,77.0,32245.0,18140.0,2779.0,1937.0,2202.0,1722.0
Propjet,True,False,717.5,44.33333333,14.91666667,46.66666667,2572.8,6733.0,10325.0,286.0,281.0,77.0,32800.0,19600.0,2821.0,2259.0,2100.0,1419.0
Propjet,True,False,717.5,44.33333333,14.83333333,46.58333333,2572.8,6225.0,10250.0,285.0,279.0,77.0,32900.0,19700.0,2849.0,2216.0,2084.0,1471.0
Propjet,True,False,717.5,42.91666667,14.91666667,52.08333333,2847.5,6629.0,10325.0,291.0,286.0,75.0,34050.0,21050.0,2824.0,1854.0,1971.0,1780.0
Piston,True,False,340.0,35.08333333,14.41666667,49.0,1494.1,5230.0,7500.0,235.0,204.0,62.0,25360.0,11000.0,1580.0,1570.0,1625.0,1217.0
Piston,True,False,340.0,38.16666667,13.33333333,42.41666667,1407.0,4704.0,6947.0,221.0,212.0,69.0,27400.0,10600.0,1578.0,2264.0,2154.0,
Piston,True,False,435.0,43.0,14.91666667,46.58333333,1715.2,6021.0,9000.0,242.0,222.0,75.0,27500.0,12400.0,1490.0,2711.0,2312.0,1170.0
Propjet,True,False,575.0,43.0,14.5,44.08333333,1916.2,5515.0,9400.0,252.0,236.0,89.0,25600.0,10500.0,2007.0,2016.0,2504.0,1296.0
Propjet,True,False,575.0,43.0,14.5,44.0,1916.2,6423.0,9400.0,252.0,243.0,89.0,26500.0,11000.0,2025.0,1975.0,2460.0,957.0
Propjet,True,False,575.0,41.25,14.5,49.5,1922.9,5100.0,9400.0,252.0,248.0,71.0,30000.0,11000.0,2000.0,1975.0,2460.0,956.0
Piston,True,False,380.0,41.25,14.75,49.5,1494.1,5600.0,8500.0,230.0,209.0,71.0,28500.0,11500.0,1285.0,1740.0,1360.0,1139.0
Piston,True,False,380.0,41.5,14.5,49.25,1494.1,5449.0,8500.0,239.0,204.0,74.0,27500.0,11500.0,1282.0,1780.0,1365.0,1139.0
Piston,True,False,380.0,41.25,14.41666667,49.41666667,1494.1,5600.0,8500.0,235.0,212.0,71.0,26500.0,11500.0,1200.0,1740.0,1360.0,1139.0
Piston,True,False,380.0,35.08333333,14.41666667,49.41666667,1494.1,4780.0,8000.0,244.0,221.0,67.0,27400.0,12700.0,1440.0,1320.0,1630.0,1139.0
Piston,True,False,340.0,35.08333333,14.41666667,49.0,1494.1,5230.0,7500.0,235.0,204.0,67.0,26000.0,11500.0,1440.0,1565.0,1450.0,1217.0
Piston,True,False,340.0,35.08333333,14.41666667,44.08333333,1494.1,4443.0,7000.0,226.0,200.0,67.0,25570.0,11000.0,1625.0,1565.0,1630.0,1217.0
Piston,True,False,350.0,35.08333333,14.41666667,49.41666667,1494.1,4680.0,7500.0,216.0,200.0,63.0,21900.0,9800.0,1587.0,1270.0,1410.0,1522.0
Piston,True,False,295.0,35.08333333,14.41666667,49.0,1494.1,4300.0,6500.0,193.0,184.0,58.0,21500.0,9500.0,1450.0,1450.0,1500.0,1413.0
Piston,True,False,295.0,35.08333333,14.41666667,49.0,1045.2,4250.0,6000.0,193.0,184.0,58.0,22000.0,9750.0,1510.0,1250.0,1370.0,826.0
Piston,True,False,275.0,35.08333333,14.41666667,44.08333333,1045.2,4198.0,6000.0,183.0,174.0,58.0,21500.0,9500.0,1400.0,1210.0,1370.0,913.0
Piston,True,False,270.0,35.41666667,14.41666667,44.08333333,1005.0,3900.0,6000.0,179.0,171.0,52.0,21500.0,9250.0,1400.0,1100.0,1050.0,887.0
